dc5d366f-0ae6-4430-99ec-1821fefa58da,Don't_Call_Me_Baby,228140,Dance/Electronic,,,,0.808
a4b686ca-7b4c-456f-962c-b53dc8419286,Jumpin,230200,pop,R&B,,,0.771
bdb26cea-de44-4a66-bc1a-f8dba409de92,That's_the_Way_It_Is,241373,pop,,,,0.634
a564c9b8-1abb-4787-9e43-d97f6a36edd9,Kryptonite,233933,pop,rock,metal,,0.545
c2f9115a-7d3c-4bc1-8c72-244a041a68c3,I_Wish,226760,pop,R&B,,,0.736
4500a038-7f3c-43a6-a583-e9ba1f49facd,Shake_Ya_Ass,256973,hiphop,pop,,,0.914
9f885a11-6ecd-498b-a6e6-212a8b71ee69,Hemorrhage,236866,rock,pop,metal,,0.313
24633702-914c-4258-ad65-a978cd425ca9,Where_I_Wanna_Be,253626,pop,R&B,,,0.664
7428a451-b030-4085-b4f3-b2fa3099f412,Crash_and_Burn,281466,pop,,,,0.581
3d8fd2fa-767d-4fc6-a5c8-4a716e57c758,My_Love,231760,pop,,,,0.491
0a38829a-1bb3-422c-9bbc-f7e8f7a470aa,Pure_Shores,268746,pop,,,,0.631
a4b686ca-7b4c-456f-962c-b53dc8419286,Independent_Women,221133,pop,R&B,,,0.73
f4f1dab3-ed29-446d-86ad-862b31b8cbfe,It's_Gonna_Be_Me,191040,pop,,,,0.644
3a00211b-dfc9-4480-901c-6d2ade777e75,Bag_Lady,348893,hiphop,R&B,,,0.724
e8662e22-6936-4ca4-b6a4-9fc46c1efa2b,You_Sang_To_Me,347106,pop,latin,,,0.578
55a88e83-1952-4820-9715-51f374bd3cce,Bent,256133,pop,rock,,,0.518
0875a325-4962-475c-b9db-8fc41d108ed4,Rise,219093,pop,R&B,,,0.558
7ea08d21-7147-49f7-ad71-53f67cb7d99d,Shape_of_My_Heart,230093,pop,,,,0.575
ac09d87c-1277-4efa-98fd-ae4a85973bfb,With_Arms_Wide_Open,274800,pop,rock,metal,,0.41
d70d483d-a807-4cc9-a7eb-072800f038e4,Breathless,207506,pop,Folk/Acoustic,,,0.607
3a7553f9-76be-414b-a9f8-c8340f1e6b59,I_Wanna_Know,296693,pop,R&B,,,0.725
879f17bf-2a2f-4b09-bac2-3f8198331702,Teenage_Dirtbag,241666,pop,,,,0.625
a634b61a-eba3-484c-b162-4388cb58c4b8,Come_on_over_Baby,203333,pop,,,,0.829
ac09d87c-1277-4efa-98fd-ae4a85973bfb,Higher,316733,pop,rock,metal,,0.459
578b3389-af5f-4d28-a0a9-92c127cf880c,Lucky,206226,pop,,,,0.765
c72dc28e-f9cd-4bff-a549-05754b0944aa,Country_Grammar,287000,hiphop,pop,R&B,,0.865
25f31153-aee3-4c18-a849-f17174742bab,It_Wasn't_Me,227600,hiphop,pop,,,0.853
a4b686ca-7b4c-456f-962c-b53dc8419286,Survivor,254026,pop,R&B,,,0.514
1db63c1f-6ebc-448e-9cda-7a78979cfc71,Stan,404106,hiphop,,,,0.78
2e9cef6a-4327-4b51-bf64-728ee1e618e4,Can't_Get_You_out_of_My_Head,230640,pop,Dance/Electronic,,,0.766
a634b61a-eba3-484c-b162-4388cb58c4b8,Lady_Marmalade,264893,pop,,,,0.76
380761e5-7fa6-4bd0-b0ca-a1499333c66f,I'm_Like_A_Bird,243160,hiphop,pop,latin,,0.622
7ff9ba8c-27db-46d7-8f50-66e196557a2a,Whenever_Wherever,196160,pop,latin,,,0.794
4c6c8530-0aab-44aa-bb09-7297c8cda7c0,The_Middle,165853,rock,pop,,,0.643
08112b23-8868-4fca-8ca3-cccc72867129,Drops_of_Jupiter,259933,pop,,,,0.481
2c96ddfd-a8f0-4305-826b-1088b2f8a6e8,It's_Raining_Men,254640,pop,,,,0.637
f3fa6b53-9c62-4f4a-aa2c-6204178c3b59,Hit_'Em_Up_Style,250706,pop,R&B,,,0.667
578b3389-af5f-4d28-a0a9-92c127cf880c,I'm_a_Slave_4_U,203600,pop,,,,0.847
2e9cef6a-4327-4b51-bf64-728ee1e618e4,In_Your_Eyes,197826,pop,Dance/Electronic,,,0.689
0e917adb-040a-404b-a85e-6bb8c60ea596,One_Minute_Man,252986,hiphop,pop,R&B,,0.622
7cb0c09d-775d-4a1e-815b-69c28a1c8e9d,Family_Affair,265866,pop,R&B,,,0.911
9956a18a-b28b-4fec-b86e-c2d5f15c3a86,We_Come_1,222435,pop,Dance/Electronic,,,0.645
9bdbd055-b92f-4a63-8fd4-8f3188586dfb,Rollin',213760,metal,,,,0.603
859f0434-4b56-48f4-b917-98f400f9b007,Something,220973,pop,,,,0.643
4cd1067d-db04-4d9a-9817-8874a4a0d5e9,Rapture,253586,Dance/Electronic,,,,0.661
02da192b-ba92-45a3-a219-eaf5fce3ffb9,What_Took_You_So_Long?,241000,pop,,,,0.668
6a0b43cb-a0d9-4d55-a671-602760a81ff0,It's_Over_Now,264933,hiphop,pop,R&B,,0.66
1048021c-f7ba-4db0-b84e-bafb15463fd7,All_Rise,223546,pop,,,,0.721
b7e3d957-97cf-4c7e-a232-d8ac4f5dae9e,Irresistible,194026,pop,R&B,,,0.657
10166f2c-3c6b-4004-b7e6-428b52753df8,Butterfly,216733,rock,metal,,,0.736
c3f8bc6c-a6f4-435a-bf1f-c917dca487c6,You_Rock_My_World,337733,pop,R&B,,,0.854
cf18baa7-9226-47ee-823b-fdf5a2cb829b,Let_Me_Blow_Ya_Mind,230133,hiphop,pop,R&B,,0.908
62c6a07f-ce1e-45a3-b2e2-e2ecdbc6ac47,Ain't_It_Funny,246160,hiphop,pop,R&B,,0.707
44543060-c580-48b0-a44c-aa595c868d96,Another_Day_in_Paradise,271626,hiphop,pop,R&B,,0.7
3f32e2d6-cf88-4dfe-af23-7cb41bc795bd,How_You_Remind_Me,223840,rock,metal,,,0.446
5bb45b7a-08a2-4515-8dd2-739461c1b296,One_More_Time,320357,hiphop,Dance/Electronic,,,0.613
5be09bd5-f39d-4176-8523-5abf5f54e732,Ms._Jackson,270506,hiphop,pop,,,0.843
9fc9d155-e216-4d31-8890-230461c03616,Everytime_You_Need_Me,213346,pop,Dance/Electronic,,,0.682
4885f7b7-c4ca-4e99-945f-ad10f782d1df,Loverboy,229173,pop,R&B,,,0.721
503208c2-6ab3-431f-b8e7-38db84989687,Thank_You,218360,pop,,,,0.725
3a7553f9-76be-414b-a9f8-c8340f1e6b59,Stutter,213026,pop,R&B,,,0.767
e33cdf71-4dc2-4cb1-9019-3fd7fdbd5d2a,Youth_of_the_Nation,256240,rock,metal,,,0.563
62c6a07f-ce1e-45a3-b2e2-e2ecdbc6ac47,Play,211493,hiphop,pop,R&B,,0.775
0e917adb-040a-404b-a85e-6bb8c60ea596,Get_Ur_Freak_On,211120,hiphop,pop,R&B,,0.797
bece0acf-cd13-4783-832c-fff3181c9b8b,Nobody_Wants_to_Be_Lonely,252706,pop,latin,,,0.635
8d00bb7b-533a-4ff8-9ae8-ff41247aba05,AM_To_PM,231213,hiphop,pop,R&B,,0.872
f1276ade-f9f0-4bf2-bc95-7b110ba1a4ba,Another_Chance,452906,Dance/Electronic,,,,0.61
e4a9bea5-1814-4a38-9097-328be502468f,Clint_Eastwood,340920,hiphop,,,,0.663
a5c72cb3-1ab7-40d0-b0ad-028518158153,Until_The_End_Of_Time,266506,hiphop,,,,0.757
b4f94827-5ad5-4dbf-8e48-4539d2019c4d,Stranger_in_My_House,285386,pop,R&B,,,0.676
7cb0c09d-775d-4a1e-815b-69c28a1c8e9d,No_More_Drama,326240,pop,R&B,,,0.653
62c6a07f-ce1e-45a3-b2e2-e2ecdbc6ac47,Love_Don't_Cost_a_Thing,221226,hiphop,pop,R&B,,0.786
eee7c2e5-03f4-4440-9d9d-3830c4ee60e6,Little_L,295400,pop,,,,0.878
6a0b43cb-a0d9-4d55-a671-602760a81ff0,Missing_You,284666,hiphop,pop,R&B,,0.612
6a0b43cb-a0d9-4d55-a671-602760a81ff0,Peaches_&_Cream,193093,hiphop,pop,R&B,,0.677
56b9a48d-953b-42ac-a655-db883bb2a63f,Let's_Dance,218626,pop,,,,0.631
f64e968c-22b8-49c9-bf22-01972d3ceaab,Touch_Me,213133,Dance/Electronic,,,,0.464
9159ec3e-466c-41c4-b1ce-3ffbb8d90ff9,Smooth_Criminal,209266,rock,metal,,,0.653
a6828ee8-d7fd-442d-8f7d-e72d668998b6,Music,223133,hiphop,pop,,,0.897
395c485c-13cc-4b0e-a0d9-0c827d412f5a,Purple_Pills,304506,hiphop,pop,rock,,0.78
969a51df-f53e-4300-97dc-4705ec9f59e5,Pop_Ya_Collar,210813,hiphop,pop,R&B,,0.888
ef527ad9-3957-486e-bdad-4bc93ccb2a81,Don't_Tell_Me,280973,pop,,,,0.699
1048021c-f7ba-4db0-b84e-bafb15463fd7,If_You_Come_Back,207560,pop,,,,0.582
e199abda-9b66-4f99-8bf1-f891c103b1ae,Eternal_Flame,195506,pop,,,,0.578
54cbd999-3f1f-421d-9637-6378e76e3e12,Where_the_Party_At,232573,hiphop,pop,R&B,,0.596
d9837ec6-5743-4e53-a774-64dcd392742c,Because_I_Got_High,197760,hiphop,,,,0.802
5394fc92-7267-4073-9614-25f3f4d8656f,Don't_Stop_Movin',233626,pop,,,,0.822
11b698f7-583d-4ec8-a92e-e606cab92e37,Fill_Me_In,257200,hiphop,pop,R&B,,0.682
380761e5-7fa6-4bd0-b0ca-a1499333c66f,Turn_Off_The_Light,276106,hiphop,pop,latin,,0.587
82f010e2-4dc0-4bf8-a00c-699b42963c3f,Starlight,234400,Dance/Electronic,,,,0.739
37483b35-1935-408d-857b-6df231c42837,All_I_Want,207400,pop,Dance/Electronic,,,0.795
54cbd999-3f1f-421d-9637-6378e76e3e12,Promise,246720,hiphop,pop,R&B,,0.751
5394fc92-7267-4073-9614-25f3f4d8656f,Have_You_Ever,201533,pop,,,,0.585
610009c9-65e8-489d-a5f0-1d3c6deeca41,Only_Time,218546,World/Traditional,Folk/Acoustic,,,0.418
53934847-7023-45ec-a29b-8a4d178569fa,There_You'll_Be,222120,pop,country,,,0.321
066ada95-e2e0-4e11-94fd-82d7f7cf1a53,Lovin'_Each_Day,212973,pop,rock,,,0.541
a4b686ca-7b4c-456f-962c-b53dc8419286,Bootylicious,207906,pop,R&B,,,0.84
159384e7-ab9f-45f8-b291-2cf0446c01db,It's_the_Way_You_Make_Me_Feel,197360,pop,Dance/Electronic,,,0.573
cb3ec6dc-3662-4648-91e4-bd594abaebb9,Heard_It_All_Before,295826,pop,R&B,,,0.697
8371b859-7a35-4d64-ac8b-71979d062553,Again,231666,rock,pop,,,0.55
6ac5b1bd-8a14-4fb0-aa34-0e466b862a42,Gotta_Get_Thru_This,162333,pop,,,,0.836
3917a475-f7a3-4148-9c5e-1d486b8b4df2,Point_Of_View,231166,Dance/Electronic,,,,0.676
b445afbb-b052-4620-8093-19b7c2292bc9,All_For_You,329933,pop,R&B,,,0.753
e199abda-9b66-4f99-8bf1-f891c103b1ae,Whole_Again,185013,pop,,,,0.747
aec8287c-4443-4c15-ab90-6d3d729dfa62,Livin'_It_Up,257066,hiphop,pop,R&B,,0.874
a4b686ca-7b4c-456f-962c-b53dc8419286,Independent_Women,221133,pop,R&B,,,0.73
b14ea2d7-3f9b-4807-961f-28f87f891876,Do_You_Really_Like_It?,217120,Dance/Electronic,,,,0.847
62c6a07f-ce1e-45a3-b2e2-e2ecdbc6ac47,I'm_Real,262133,hiphop,pop,R&B,,0.708
88027199-d79a-4b59-8f42-cc699d300893,Love,304666,pop,R&B,,,0.569
9cc36be5-061e-42a4-ad89-1925a459e44b,21_Seconds,302826,Dance/Electronic,,,,0.607
2a4723c0-29c2-4026-bb3f-e9239361685c,Eternity,302760,pop,rock,,,0.469
098694fd-69b3-4e29-8233-4df8a7089050,Romeo,217493,pop,Dance/Electronic,,,0.713
5c4fab81-3503-4a54-934f-ad63142a96c2,Southern_Hospitality,300933,hiphop,pop,,,0.623
0875a325-4962-475c-b9db-8fc41d108ed4,Rise,219093,pop,R&B,,,0.558
c72dc28e-f9cd-4bff-a549-05754b0944aa,Ride_Wit_Me,291781,hiphop,pop,R&B,,0.85
ffc98922-3a19-4155-9032-a3ca20fc3e4b,I'm_a_Thug,254400,hiphop,pop,,,0.933
ff78fcdf-8b4d-4b35-bcdd-691110c5e4da,Sing,228800,rock,pop,,,0.33
96847a60-81a4-4e6b-9e8d-c791b95e4f9a,Izzo,240626,hiphop,,,,0.618
0875a325-4962-475c-b9db-8fc41d108ed4,Out_Of_Reach,196986,pop,R&B,,,0.51
2ee11808-5913-4af6-bddc-0538d0e0ad2c,Heaven_Is_a_Halfpipe,257426,rock,,,,0.743
88cfa320-4eab-4d55-ac5c-d0ac2249ae89,Crazy,262773,pop,R&B,,,0.68
a46a1b00-dc9f-4344-ba92-59310b31390c,It's_Been_Awhile,264706,rock,metal,,,0.509
a207a457-8a17-4d51-8343-e9ffbf195e4a,No_More,263440,pop,R&B,,,0.721
9b3fc1c9-b874-4482-bbe5-27dd9b1a17de,Differences,265533,hiphop,pop,R&B,,0.562
f4f1dab3-ed29-446d-86ad-862b31b8cbfe,Gone,292000,pop,,,,0.699
d567c961-a10e-4ed9-8dbf-29ab49490cfd,Hanging_By_A_Moment,216360,pop,rock,metal,,0.537
c72dc28e-f9cd-4bff-a549-05754b0944aa,Dilemma,289160,hiphop,pop,R&B,,0.727
1db63c1f-6ebc-448e-9cda-7a78979cfc71,Without_Me,290320,hiphop,,,,0.908
50f28351-de99-425c-9c06-6423f614de64,Complicated,244506,pop,,,,0.585
8ea723f3-7c1b-41f0-8aa3-156bb9383966,A_Thousand_Miles,237493,Folk/Acoustic,pop,,,0.56
49336125-840a-4f57-8510-978d16b93467,Wherever_You_Will_Go,208600,pop,,,,0.558
7ff9ba8c-27db-46d7-8f50-66e196557a2a,Underneath_Your_Clothes,224066,pop,latin,,,0.616
3888478d-64ce-4ec9-9a3a-25c481a80a5d,Underneath_It_All,302720,rock,pop,,,0.729
39ab9e45-9e5d-43ea-894e-f7bb8a0612c4,Addictive,226440,pop,R&B,,,0.701
cedf9807-b1bd-402b-a362-481da07e2a29,I_Know_What_You_Want,324306,hiphop,pop,,,0.648
1db63c1f-6ebc-448e-9cda-7a78979cfc71,Till_I_Collapse,297786,hiphop,,,,0.548
ea6dfd4d-2d23-4503-91ab-64a318f33b43,I_Need_a_Girl,285586,hiphop,pop,,,0.713
8d00bb7b-533a-4ff8-9ae8-ff41247aba05,When_You_Look_At_Me,222546,hiphop,pop,R&B,,0.955
ef527ad9-3957-486e-bdad-4bc93ccb2a81,Die_Another_Day,276360,pop,,,,0.792
62c6a07f-ce1e-45a3-b2e2-e2ecdbc6ac47,I'm_Gonna_Be_Alright,172240,hiphop,pop,R&B,,0.718
64418bd6-593f-42cf-b221-a563e9c3ff0c,If_I_Could_Go!,244466,pop,,,,0.583
1e505cbc-f5ee-4700-a596-9d0df54993d7,In_the_End,216880,rock,metal,,,0.556
e956106c-371f-4367-a16d-5794c381a475,The_Ketchup_Song,213973,pop,,,,0.607
9e925b85-3ef4-43dd-a67f-859cc4042e5d,Rock_The_Boat,275026,hiphop,pop,R&B,,0.641
0b12a722-7c8c-468c-bcbf-1c40d5128ca3,Kiss_Kiss,204400,pop,Dance/Electronic,,,0.705
90b1212a-eddc-4e67-9c45-e5b7949d21f6,Round_Round,236426,pop,R&B,,,0.74
445a483a-8e63-4cae-a7c7-2816564613de,Tainted_Love,200426,rock,metal,,,0.622
44543060-c580-48b0-a44c-aa595c868d96,What_About_Us?,253200,hiphop,pop,R&B,,0.686
4c658714-bbc5-4d6c-854a-169b7654c023,Hero,200480,metal,,,,0.427
578b3389-af5f-4d28-a0a9-92c127cf880c,Overprotected,198600,pop,,,,0.682
07ac10ac-f8aa-4d4c-999d-da37812e477a,The_Logical_Song,234116,pop,Dance/Electronic,,,0.527
0e917adb-040a-404b-a85e-6bb8c60ea596,4_My_People,289373,hiphop,pop,R&B,,0.969
9e925b85-3ef4-43dd-a67f-859cc4042e5d,More_Than_A_Woman,230346,hiphop,pop,R&B,,0.646
44543060-c580-48b0-a44c-aa595c868d96,Full_Moon,248933,hiphop,pop,R&B,,0.611
1048021c-f7ba-4db0-b84e-bafb15463fd7,One_Love,207186,pop,,,,0.683
cedf9807-b1bd-402b-a362-481da07e2a29,Pass_The_Courvoisier_Part_II,238600,hiphop,pop,,,0.697
bdb26cea-de44-4a66-bc1a-f8dba409de92,A_New_Day_Has_Come,259773,pop,,,,0.574
07ac10ac-f8aa-4d4c-999d-da37812e477a,Nessaja,208449,pop,Dance/Electronic,,,0.486
cf18baa7-9226-47ee-823b-fdf5a2cb829b,Gangsta_Lovin',239266,hiphop,pop,R&B,,0.723
693377f6-a624-4d9b-a92e-c9c9b6fc3c29,Move_Bitch,272293,hiphop,pop,,,0.777
308fb3b2-a573-429d-86bb-142464f9cd71,My_Neck_My_Back,222560,pop,R&B,,,0.859
51e6cc35-181e-4b1f-bc99-2a435a1ba58a,Oops,237800,hiphop,pop,R&B,,0.66
2e9cef6a-4327-4b51-bf64-728ee1e618e4,Spinning_Around,207866,pop,Dance/Electronic,,,0.761
c72dc28e-f9cd-4bff-a549-05754b0944aa,Hot_In_Herre,228240,hiphop,pop,R&B,,0.956
a462f697-8ac4-47e0-b2a0-6c0306f04083,Anyone_of_Us,227866,pop,,,,0.7
a634b61a-eba3-484c-b162-4388cb58c4b8,Dirrty,298853,pop,,,,0.64
d1824dc6-34b6-4c18-9343-dc1502deb007,Uh_Huh,223293,hiphop,pop,R&B,,0.855
90b1212a-eddc-4e67-9c45-e5b7949d21f6,Freak_Like_Me,195866,pop,R&B,,,0.517
d5ad2772-62cb-498a-9fab-b2edde35e810,Days_Go_By,432146,Dance/Electronic,,,,0.786
b5ae7af2-25c4-49c3-95bb-80713ef6d3e0,What's_Luv?,267093,hiphop,pop,,,0.835
d029360e-4f5c-4918-95a0-decf99977843,Just_A_Little,237359,pop,,,,0.786
3888478d-64ce-4ec9-9a3a-25c481a80a5d,Hella_Good,242586,rock,pop,,,0.771
e96971d4-83a5-482d-850d-6e1f6ee30f36,Luv_U_Better,287000,hiphop,pop,R&B,,0.668
7cff89ea-a2b0-475c-bf51-d0ece7b03dea,Can't_Stop,269000,rock,,,,0.618
88027199-d79a-4b59-8f42-cc699d300893,Halfcrazy,254493,pop,R&B,,,0.412
f9661f89-b63b-4479-89cd-a92235e69439,Gimme_the_Light,228000,hiphop,pop,,,0.778
778de8e5-16af-456f-8333-c11372e1b904,I_Love_You,267160,hiphop,pop,R&B,,0.489
ea1ab4ad-359e-4f9d-93d0-9e686ad12cc3,Down_4_U,318213,pop,,,,0.64
2e9cef6a-4327-4b51-bf64-728ee1e618e4,Love_at_First_Sight,238266,pop,Dance/Electronic,,,0.603
6ded5da7-228b-41c6-a604-3f2b04a0eed8,Nothin',264653,hiphop,pop,,,0.791
a462f697-8ac4-47e0-b2a0-6c0306f04083,Unchained_Melody,233666,pop,,,,0.368
ea6dfd4d-2d23-4503-91ab-64a318f33b43,I_Need_a_Girl,268800,hiphop,pop,,,0.66
1255f629-d1cf-42d2-ac96-8a3392834b37,Nu_Flow,201480,pop,,,,0.783
3888478d-64ce-4ec9-9a3a-25c481a80a5d,Hey_Baby,207040,rock,pop,,,0.705
f6b543e8-dac6-4198-812f-92fbfe2b1ab9,Baby,265706,hiphop,pop,R&B,,0.567
5a99b33f-d794-4011-a98a-642eb4c4cd54,Murder_On_The_Dancefloor,230013,pop,Dance/Electronic,,,0.734
0e50342e-13e6-4a22-ba18-575b8eeb5e66,Like_I_Love_You,283626,pop,,,,0.853
7cb0c09d-775d-4a1e-815b-69c28a1c8e9d,Rainy_Dayz,276373,pop,R&B,,,0.412
dd48435f-5c63-46ba-be6b-dcab7d1a12e7,Caught_in_the_Middle,206466,pop,,,,0.519
1db63c1f-6ebc-448e-9cda-7a78979cfc71,Cleanin'_Out_My_Closet,297840,hiphop,,,,0.908
f6b543e8-dac6-4198-812f-92fbfe2b1ab9,Happy,262226,hiphop,pop,R&B,,0.727
